contractID,symbol,expiration,strike,type,last,mark,bid,bid_size,ask,ask_size,volume,open_interest,date,implied_volatility,delta,gamma,theta,vega,rho
SPY260331P00790000,SPY,2026-03-31,790.00,put,0.00,109.84,108.08,10,111.59,10,0,0,2025-11-26,0.25390,-0.80195,0.00276,-0.04276,1.10702,-2.24437
SPY260331C00795000,SPY,2026-03-31,795.00,call,0.58,0.58,0.57,66,0.59,890,7,1860,2025-11-26,0.13683,0.03995,0.00158,-0.02154,0.34241,0.09007
SPY260331P00795000,SPY,2026-03-31,795.00,put,0.00,114.84,113.08,10,116.59,10,0,0,2025-11-26,0.25390,-0.81355,0.00266,-0.03740,1.06688,-2.28567
SPY260331C00800000,SPY,2026-03-31,800.00,call,0.49,0.49,0.48,78,0.50,981,76,12295,2025-11-26,0.13683,0.03366,0.00137,-0.01865,0.29762,0.07594
SPY260331P00800000,SPY,2026-03-31,800.00,put,0.00,119.84,118.08,10,121.59,10,0,0,2025-11-26,0.27341,-0.80390,0.00254,-0.04942,1.10039,-2.28478
SPY260331C00805000,SPY,2026-03-31,805.00,call,0.42,0.41,0.40,706,0.42,572,2,236,2025-11-26,0.13683,0.02824,0.00119,-0.01606,0.25735,0.06376
SPY260331P00805000,SPY,2026-03-31,805.00,put,0.00,124.84,123.08,10,126.59,10,0,0,2025-11-26,0.27341,-0.81449,0.00246,-0.04418,1.06352,-2.32379
SPY260331C00810000,SPY,2026-03-31,810.00,call,0.30,0.35,0.34,602,0.36,616,0,109,2025-11-26,0.13683,0.02359,0.00102,-0.01377,0.22139,0.05330
SPY260331P00810000,SPY,2026-03-31,810.00,put,0.00,129.84,128.08,10,131.59,10,0,0,2025-11-26,0.27341,-0.82466,0.00237,-0.03895,1.02656,-2.36197
SPY260331C00815000,SPY,2026-03-31,815.00,call,0.30,0.30,0.29,690,0.31,612,3,500,2025-11-26,0.13683,0.01962,0.00088,-0.01175,0.18951,0.04437
SPY260331P00815000,SPY,2026-03-31,815.00,put,0.00,134.84,133.08,10,136.59,10,0,0,2025-11-26,0.29292,-0.81487,0.00229,-0.05118,1.06220,-2.36068
SPY260430C00430000,SPY,2026-04-30,430.00,call,0.00,256.31,254.65,56,257.97,10,0,0,2025-11-26,0.01976,1.00000,0.00000,-0.04496,0.00000,1.79619
SPY260430P00430000,SPY,2026-04-30,430.00,put,1.73,1.75,1.74,369,1.77,244,5,345,2025-11-26,0.39048,-0.02323,0.00032,-0.02880,0.24335,-0.07403
SPY260430C00435000,SPY,2026-04-30,435.00,call,237.00,251.47,249.81,56,253.14,10,0,1,2025-11-26,0.01976,1.00000,0.00000,-0.04549,0.00000,1.81707
SPY260430P00435000,SPY,2026-04-30,435.00,put,0.00,1.83,1.81,234,1.84,234,0,55,2025-11-26,0.39048,-0.02584,0.00035,-0.03146,0.26612,-0.08247
SPY260430C00440000,SPY,2026-04-30,440.00,call,0.00,246.63,244.97,56,248.30,10,0,0,2025-11-26,0.01976,1.00000,0.00000,-0.04601,0.00000,1.83796
SPY260430P00440000,SPY,2026-04-30,440.00,put,1.90,1.90,1.89,76,1.91,234,2,114,2025-11-26,0.39048,-0.02866,0.00038,-0.03425,0.29013,-0.09160
SPY260430C00445000,SPY,2026-04-30,445.00,call,0.00,241.80,240.13,56,243.47,10,0,0,2025-11-26,0.01976,1.00000,0.00000,-0.04653,0.00000,1.85884
SPY260430P00445000,SPY,2026-04-30,445.00,put,2.05,1.98,1.96,234,1.99,234,10,14,2025-11-26,0.37097,-0.02612,0.00037,-0.03006,0.26857,-0.08296
SPY260430C00450000,SPY,2026-04-30,450.00,call,0.00,236.97,235.30,84,238.64,10,0,0,2025-11-26,0.01976,1.00000,0.00000,-0.04705,0.00000,1.87973
SPY260430P00450000,SPY,2026-04-30,450.00,put,2.07,2.05,2.04,234,2.07,234,11,16271,2025-11-26,0.37097,-0.02906,0.00040,-0.03281,0.29347,-0.09239
SPY260430C00455000,SPY,2026-04-30,455.00,call,0.00,232.14,230.47,56,233.82,10,0,0,2025-11-26,0.21487,0.99887,0.00004,-0.04865,0.01668,1.89722
SPY260430P00455000,SPY,2026-04-30,455.00,put,2.24,2.13,2.12,234,2.15,234,1,3,2025-11-26,0.37097,-0.03222,0.00044,-0.03569,0.31969,-0.10260
SPY260430C00460000,SPY,2026-04-30,460.00,call,0.00,227.32,225.65,33,229.00,10,0,0,2025-11-26,0.23438,0.99693,0.00009,-0.05100,0.04137,1.91221
SPY260430P00460000,SPY,2026-04-30,460.00,put,2.25,2.23,2.21,234,2.24,234,3,64,2025-11-26,0.37097,-0.03562,0.00048,-0.03871,0.34721,-0.11360
SPY260430C00465000,SPY,2026-04-30,465.00,call,0.00,222.50,220.83,56,224.18,10,0,0,2025-11-26,0.25390,0.99337,0.00017,-0.05486,0.08231,1.92216
SPY260430P00465000,SPY,2026-04-30,465.00,put,2.32,2.31,2.30,234,2.33,234,14,38,2025-11-26,0.35146,-0.03260,0.00047,-0.03402,0.32285,-0.10329
SPY260430C00470000,SPY,2026-04-30,470.00,call,0.00,217.69,216.01,56,219.37,10,0,0,2025-11-26,0.25390,0.99206,0.00019,-0.05643,0.09640,1.93905
SPY260430P00470000,SPY,2026-04-30,470.00,put,2.57,2.42,2.40,234,2.43,234,20,79,2025-11-26,0.35146,-0.03616,0.00051,-0.03698,0.35150,-0.11471
SPY260430C00475000,SPY,2026-04-30,475.00,call,216.00,212.88,211.20,56,214.57,10,0,0,2025-11-26,0.25390,0.99056,0.00023,-0.05814,0.11224,1.95532
SPY260430P00475000,SPY,2026-04-30,475.00,put,2.67,2.52,2.51,128,2.54,234,157,3,2025-11-26,0.35146,-0.03998,0.00055,-0.04007,0.38152,-0.12702
SPY260430C00480000,SPY,2026-04-30,480.00,call,206.69,208.09,206.40,56,209.78,10,0,21,2025-11-26,0.25390,0.98883,0.00026,-0.05998,0.12997,1.97088
SPY260430P00480000,SPY,2026-04-30,480.00,put,2.67,2.63,2.62,163,2.65,234,124,95,2025-11-26,0.33194,-0.03654,0.00054,-0.03508,0.35453,-0.11531
SPY260430C00485000,SPY,2026-04-30,485.00,call,180.17,203.29,201.60,56,204.98,10,0,3,2025-11-26,0.25390,0.98686,0.00030,-0.06196,0.14966,1.98569
SPY260430P00485000,SPY,2026-04-30,485.00,put,0.00,2.75,2.74,51,2.77,234,0,264,2025-11-26,0.33194,-0.04054,0.00059,-0.03811,0.38587,-0.12812
SPY260430C00490000,SPY,2026-04-30,490.00,call,0.00,198.50,196.81,56,200.20,10,0,0,2025-11-26,0.25390,0.98461,0.00034,-0.06410,0.17144,1.99965
SPY260430P00490000,SPY,2026-04-30,490.00,put,2.88,2.88,2.86,234,2.89,234,11,376,2025-11-26,0.33194,-0.04485,0.00064,-0.04128,0.41867,-0.14193
SPY260430C00495000,SPY,2026-04-30,495.00,call,0.00,193.72,192.03,56,195.42,10,0,0,2025-11-26,0.25390,0.98208,0.00039,-0.06638,0.19537,2.01269
SPY260430P00495000,SPY,2026-04-30,495.00,put,3.04,3.00,2.99,234,3.02,76,2,36,2025-11-26,0.33194,-0.04946,0.00070,-0.04457,0.45288,-0.15677
SPY260430C00500000,SPY,2026-04-30,500.00,call,183.66,188.95,187.25,56,190.65,10,0,1,2025-11-26,0.25390,0.97922,0.00044,-0.06883,0.22152,2.02474
SPY260430P00500000,SPY,2026-04-30,500.00,put,3.15,3.15,3.13,262,3.17,510,224,1082,2025-11-26,0.31243,-0.04545,0.00069,-0.03907,0.42321,-0.14307
SPY260430C00505000,SPY,2026-04-30,505.00,call,171.08,184.19,182.49,56,185.89,10,0,2,2025-11-26,0.25390,0.97602,0.00050,-0.07143,0.24995,2.03571
SPY260430P00505000,SPY,2026-04-30,505.00,put,0.00,3.30,3.28,234,3.32,234,0,80,2025-11-26,0.31243,-0.05032,0.00075,-0.04230,0.45911,-0.15861
SPY260430C00510000,SPY,2026-04-30,510.00,call,187.22,179.44,177.74,33,181.14,10,0,1,2025-11-26,0.25390,0.97246,0.00056,-0.07419,0.28069,2.04553
SPY260430P00510000,SPY,2026-04-30,510.00,put,3.64,3.46,3.44,234,3.48,234,15,401,2025-11-26,0.31243,-0.05553,0.00081,-0.04565,0.49649,-0.17532
SPY260430C00515000,SPY,2026-04-30,515.00,call,163.54,174.70,172.99,85,176.41,10,0,3,2025-11-26,0.25390,0.96850,0.00063,-0.07712,0.31376,2.05411
SPY260430P00515000,SPY,2026-04-30,515.00,put,0.00,3.63,3.61,234,3.65,234,0,27,2025-11-26,0.31243,-0.06111,0.00087,-0.04911,0.53527,-0.19322
SPY260430C00520000,SPY,2026-04-30,520.00,call,160.50,169.97,168.26,56,171.68,10,0,5,2025-11-26,0.25390,0.96414,0.00070,-0.08020,0.34915,2.06139
SPY260430P00520000,SPY,2026-04-30,520.00,put,0.00,3.82,3.80,234,3.84,234,0,136,2025-11-26,0.29292,-0.05652,0.00088,-0.04313,0.50343,-0.17744
SPY260430C00525000,SPY,2026-04-30,525.00,call,148.44,165.25,163.54,56,166.96,10,0,5,2025-11-26,0.25390,0.95933,0.00078,-0.08343,0.38683,2.06729
SPY260430P00525000,SPY,2026-04-30,525.00,put,4.00,4.01,3.99,234,4.03,76,2,65,2025-11-26,0.29292,-0.06245,0.00095,-0.04652,0.54437,-0.19634
SPY260430C00530000,SPY,2026-04-30,530.00,call,155.28,160.55,158.83,56,162.26,10,0,11,2025-11-26,0.25390,0.95408,0.00086,-0.08681,0.42675,2.07172
SPY260430P00530000,SPY,2026-04-30,530.00,put,4.15,4.22,4.20,234,4.24,76,2,577,2025-11-26,0.29292,-0.06879,0.00102,-0.05002,0.58675,-0.21659
SPY260430C00535000,SPY,2026-04-30,535.00,call,155.90,155.85,154.14,33,157.57,10,0,1,2025-11-26,0.25390,0.94834,0.00094,-0.09033,0.46884,2.07464
SPY260430P00535000,SPY,2026-04-30,535.00,put,4.47,4.45,4.43,76,4.47,234,5,106,2025-11-26,0.29292,-0.07554,0.00110,-0.05361,0.63044,-0.23823
SPY260430C00540000,SPY,2026-04-30,540.00,call,128.60,151.18,149.46,56,152.90,10,0,4,2025-11-26,0.25390,0.94211,0.00103,-0.09398,0.51299,2.07597
SPY260430P00540000,SPY,2026-04-30,540.00,put,4.72,4.69,4.67,76,4.71,234,1,123,2025-11-26,0.29292,-0.08273,0.00118,-0.05727,0.67533,-0.26128
SPY260430C00545000,SPY,2026-04-30,545.00,call,129.67,146.52,144.79,56,148.25,10,0,1,2025-11-26,0.25390,0.93537,0.00112,-0.09775,0.55910,2.07565
SPY260430P00545000,SPY,2026-04-30,545.00,put,5.02,4.95,4.92,140,4.97,140,1,45,2025-11-26,0.27341,-0.07765,0.00120,-0.05068,0.64378,-0.24349
SPY260430C00550000,SPY,2026-04-30,550.00,call,121.50,141.88,140.15,56,143.62,10,0,7,2025-11-26,0.23438,0.94183,0.00112,-0.09195,0.51497,2.11788
SPY260430P00550000,SPY,2026-04-30,550.00,put,5.22,5.21,5.19,174,5.24,140,91,818,2025-11-26,0.27341,-0.08538,0.00129,-0.05428,0.69151,-0.26813
SPY260430C00555000,SPY,2026-04-30,555.00,call,126.36,137.26,135.52,56,139.00,10,0,2,2025-11-26,0.23438,0.93461,0.00123,-0.09563,0.56420,2.11622
SPY260430P00555000,SPY,2026-04-30,555.00,put,5.73,5.52,5.49,140,5.54,140,3,40,2025-11-26,0.27341,-0.09359,0.00138,-0.05793,0.74038,-0.29436
SPY260430C00560000,SPY,2026-04-30,560.00,call,133.00,132.66,130.92,68,134.40,10,0,5,2025-11-26,0.23438,0.92679,0.00134,-0.09942,0.61548,2.11262
SPY260430P00560000,SPY,2026-04-30,560.00,put,5.83,5.82,5.80,140,5.85,76,6,510,2025-11-26,0.27341,-0.10228,0.00147,-0.06163,0.79020,-0.32223
SPY260430C00565000,SPY,2026-04-30,565.00,call,114.67,128.08,126.34,67,129.82,10,0,6,2025-11-26,0.23438,0.91836,0.00145,-0.10330,0.66863,2.10703
SPY260430P00565000,SPY,2026-04-30,565.00,put,6.18,6.17,6.14,140,6.19,140,3,17,2025-11-26,0.25390,-0.09693,0.00153,-0.05464,0.75979,-0.30315
SPY260430C00570000,SPY,2026-04-30,570.00,call,111.45,123.52,121.78,66,125.26,10,0,11,2025-11-26,0.23438,0.90930,0.00157,-0.10725,0.72342,2.09941
SPY260430P00570000,SPY,2026-04-30,570.00,put,6.54,6.53,6.50,76,6.55,140,72,444,2025-11-26,0.25390,-0.10639,0.00163,-0.05825,0.81307,-0.33324
SPY260430C00575000,SPY,2026-04-30,575.00,call,109.11,118.98,117.24,65,120.73,10,0,7,2025-11-26,0.23438,0.89960,0.00170,-0.11125,0.77959,2.08970
SPY260430P00575000,SPY,2026-04-30,575.00,put,6.87,6.91,6.88,140,6.94,140,6,267,2025-11-26,0.25390,-0.11640,0.00174,-0.06188,0.86713,-0.36518
SPY260430C00580000,SPY,2026-04-30,580.00,call,107.22,114.48,112.74,1,116.23,10,0,409,2025-11-26,0.23438,0.88926,0.00182,-0.11529,0.83688,2.07789
SPY260430P00580000,SPY,2026-04-30,580.00,put,7.57,7.32,7.29,140,7.35,140,7,508,2025-11-26,0.25390,-0.12697,0.00185,-0.06550,0.92174,-0.39898
SPY260430C00585000,SPY,2026-04-30,585.00,call,99.89,110.00,108.26,1,111.75,10,0,27,2025-11-26,0.21487,0.89599,0.00190,-0.10857,0.79990,2.12213
SPY260430P00585000,SPY,2026-04-30,585.00,put,7.77,7.76,7.73,140,7.79,140,4,127,2025-11-26,0.25390,-0.13808,0.00196,-0.06911,0.97662,-0.43465
SPY260430C00590000,SPY,2026-04-30,590.00,call,106.65,105.56,103.81,1,107.30,10,2,21,2025-11-26,0.21487,0.88458,0.00204,-0.11249,0.86192,2.10722
SPY260430P00590000,SPY,2026-04-30,590.00,put,8.51,8.23,8.20,76,8.26,140,1,367,2025-11-26,0.23438,-0.13336,0.00207,-0.06167,0.95360,-0.41663
SPY260430C00595000,SPY,2026-04-30,595.00,call,96.55,101.13,99.39,1,102.88,10,0,19,2025-11-26,0.21487,0.87243,0.00219,-0.11641,0.92478,2.08985
SPY260430P00595000,SPY,2026-04-30,595.00,put,8.70,8.73,8.70,76,8.76,140,30,176,2025-11-26,0.23438,-0.14562,0.00220,-0.06514,1.01241,-0.45570
SPY260430C00600000,SPY,2026-04-30,600.00,call,87.04,96.75,95.01,1,98.50,10,0,58,2025-11-26,0.21487,0.85953,0.00234,-0.12031,0.98810,2.07001
SPY260430P00600000,SPY,2026-04-30,600.00,put,9.25,9.27,9.23,140,9.30,140,1318,863,2025-11-26,0.23438,-0.15850,0.00233,-0.06854,1.07107,-0.49688
SPY260430C00605000,SPY,2026-04-30,605.00,call,85.03,92.41,90.66,1,94.15,10,0,49,2025-11-26,0.21487,0.84588,0.00249,-0.12414,1.05145,2.04772
SPY260430P00605000,SPY,2026-04-30,605.00,put,9.86,9.84,9.80,140,9.87,140,1,124,2025-11-26,0.23438,-0.17200,0.00246,-0.07186,1.12924,-0.54013
SPY260430C00610000,SPY,2026-04-30,610.00,call,89.50,88.09,86.35,1,89.84,10,2,61,2025-11-26,0.21487,0.83151,0.00264,-0.12788,1.11442,2.02299
SPY260430P00610000,SPY,2026-04-30,610.00,put,10.25,10.45,10.41,124,10.48,67,28,325,2025-11-26,0.23438,-0.18609,0.00258,-0.07506,1.18659,-0.58543
SPY260430C00611000,SPY,2026-04-30,611.00,call,78.00,87.23,85.49,1,88.98,10,0,2,2025-11-26,0.21487,0.82855,0.00267,-0.12862,1.12693,2.01775
SPY260430P00611000,SPY,2026-04-30,611.00,put,10.94,10.57,10.54,124,10.61,124,20,0,2025-11-26,0.23438,-0.18898,0.00261,-0.07569,1.19793,-0.59472
SPY260430C00612000,SPY,2026-04-30,612.00,call,92.34,86.38,84.64,1,88.13,10,0,10,2025-11-26,0.21487,0.82556,0.00270,-0.12935,1.13941,2.01243
SPY260430P00612000,SPY,2026-04-30,612.00,put,10.99,10.71,10.67,124,10.74,124,2,4,2025-11-26,0.23438,-0.19188,0.00263,-0.07631,1.20923,-0.60410
SPY260430C00613000,SPY,2026-04-30,613.00,call,90.41,85.53,83.78,1,87.27,10,0,0,2025-11-26,0.21487,0.82255,0.00273,-0.13008,1.15184,2.00700
SPY260430P00613000,SPY,2026-04-30,613.00,put,0.00,10.84,10.80,124,10.87,67,0,22,2025-11-26,0.21487,-0.17745,0.00273,-0.06598,1.15184,-0.55361
SPY260430C00614000,SPY,2026-04-30,614.00,call,0.00,84.68,82.93,1,86.42,10,0,0,2025-11-26,0.21487,0.81950,0.00276,-0.13080,1.16424,2.00148
SPY260430P00614000,SPY,2026-04-30,614.00,put,0.00,10.97,10.93,124,11.01,124,0,66,2025-11-26,0.21487,-0.18050,0.00276,-0.06660,1.16424,-0.56330
SPY260430C00615000,SPY,2026-04-30,615.00,call,75.29,83.82,82.08,1,85.57,10,0,4,2025-11-26,0.21487,0.81643,0.00279,-0.13151,1.17658,1.99587
SPY260430P00615000,SPY,2026-04-30,615.00,put,11.00,11.11,11.07,124,11.14,124,3,988,2025-11-26,0.21487,-0.18357,0.00279,-0.06721,1.17658,-0.57309
SPY260430C00616000,SPY,2026-04-30,616.00,call,72.87,82.97,81.23,1,84.72,10,0,25,2025-11-26,0.19536,0.83293,0.00289,-0.12132,1.10836,2.05626
SPY260430P00616000,SPY,2026-04-30,616.00,put,0.00,11.24,11.20,124,11.28,124,0,32,2025-11-26,0.21487,-0.18667,0.00282,-0.06781,1.18888,-0.58297
SPY260430C00617000,SPY,2026-04-30,617.00,call,77.30,82.13,80.38,1,83.88,10,0,4,2025-11-26,0.19536,0.82972,0.00293,-0.12203,1.12200,2.05033
SPY260430P00617000,SPY,2026-04-30,617.00,put,0.00,11.38,11.34,124,11.42,124,0,4,2025-11-26,0.21487,-0.18979,0.00285,-0.06841,1.20112,-0.59295
SPY260430C00618000,SPY,2026-04-30,618.00,call,85.76,81.28,79.54,1,83.03,10,0,0,2025-11-26,0.19536,0.82648,0.00296,-0.12274,1.13559,2.04429
SPY260430P00618000,SPY,2026-04-30,618.00,put,11.45,11.52,11.48,124,11.56,124,1,45,2025-11-26,0.21487,-0.19295,0.00288,-0.06900,1.21331,-0.60302
SPY260430C00619000,SPY,2026-04-30,619.00,call,65.01,80.44,78.70,1,82.19,10,0,1,2025-11-26,0.19536,0.82320,0.00300,-0.12344,1.14914,2.03814
SPY260430P00619000,SPY,2026-04-30,619.00,put,0.00,11.66,11.62,124,11.70,124,0,20,2025-11-26,0.21487,-0.19612,0.00291,-0.06959,1.22544,-0.61317
SPY260430C00620000,SPY,2026-04-30,620.00,call,80.39,79.60,77.86,1,81.35,10,2,675,2025-11-26,0.19536,0.81990,0.00303,-0.12413,1.16264,2.03187
SPY260430P00620000,SPY,2026-04-30,620.00,put,11.75,11.80,11.77,124,11.84,67,26,910,2025-11-26,0.21487,-0.19933,0.00294,-0.07017,1.23750,-0.62342
SPY260430C00621000,SPY,2026-04-30,621.00,call,82.90,78.77,77.02,1,80.51,10,0,3,2025-11-26,0.19536,0.81655,0.00307,-0.12482,1.17609,2.02549
SPY260430P00621000,SPY,2026-04-30,621.00,put,0.00,11.95,11.91,124,11.99,124,0,13,2025-11-26,0.21487,-0.20256,0.00296,-0.07074,1.24950,-0.63376
SPY260430C00622000,SPY,2026-04-30,622.00,call,79.25,77.93,76.18,1,79.67,10,1,2,2025-11-26,0.19536,0.81318,0.00310,-0.12550,1.18949,2.01901
SPY260430P00622000,SPY,2026-04-30,622.00,put,0.00,12.10,12.06,124,12.14,124,0,1,2025-11-26,0.21487,-0.20582,0.00299,-0.07131,1.26142,-0.64419
SPY260430C00623000,SPY,2026-04-30,623.00,call,0.00,77.09,75.35,1,78.84,10,0,0,2025-11-26,0.19536,0.80977,0.00314,-0.12618,1.20282,2.01241
SPY260430P00623000,SPY,2026-04-30,623.00,put,0.00,12.25,12.21,124,12.29,124,0,1,2025-11-26,0.21487,-0.20910,0.00302,-0.07187,1.27328,-0.65471
SPY260430C00624000,SPY,2026-04-30,624.00,call,0.00,76.26,74.51,5,78.01,10,0,0,2025-11-26,0.19536,0.80633,0.00317,-0.12684,1.21609,2.00570
SPY260430P00624000,SPY,2026-04-30,624.00,put,0.00,12.40,12.36,124,12.44,124,0,27,2025-11-26,0.21487,-0.21241,0.00305,-0.07242,1.28506,-0.66532
SPY260430C00625000,SPY,2026-04-30,625.00,call,71.11,75.43,73.68,1,77.18,10,0,16,2025-11-26,0.19536,0.80286,0.00321,-0.12751,1.22929,1.99889
SPY260430P00625000,SPY,2026-04-30,625.00,put,12.63,12.56,12.52,124,12.60,124,4,119,2025-11-26,0.21487,-0.21574,0.00308,-0.07296,1.29675,-0.67601
SPY260430C00626000,SPY,2026-04-30,626.00,call,0.00,74.60,72.85,1,76.35,10,0,0,2025-11-26,0.19536,0.79935,0.00324,-0.12816,1.24241,1.99196
SPY260430P00626000,SPY,2026-04-30,626.00,put,12.63,12.71,12.67,124,12.75,124,1,2,2025-11-26,0.21487,-0.21910,0.00310,-0.07350,1.30837,-0.68679
SPY260430C00627000,SPY,2026-04-30,627.00,call,62.05,73.77,72.02,1,75.52,10,0,5,2025-11-26,0.19536,0.79582,0.00328,-0.12881,1.25545,1.98493
SPY260430P00627000,SPY,2026-04-30,627.00,put,0.00,12.87,12.83,124,12.91,124,0,22,2025-11-26,0.21487,-0.22248,0.00313,-0.07402,1.31989,-0.69766
SPY260430C00628000,SPY,2026-04-30,628.00,call,59.50,72.94,71.20,1,74.69,10,0,10,2025-11-26,0.19536,0.79225,0.00331,-0.12944,1.26841,1.97780
SPY260430P00628000,SPY,2026-04-30,628.00,put,0.00,13.03,12.99,124,13.07,67,0,19,2025-11-26,0.21487,-0.22589,0.00316,-0.07454,1.33133,-0.70861
SPY260430C00629000,SPY,2026-04-30,629.00,call,65.77,72.12,70.38,5,73.87,10,0,1,2025-11-26,0.19536,0.78865,0.00334,-0.13007,1.28129,1.97055
SPY260430P00629000,SPY,2026-04-30,629.00,put,0.00,13.20,13.15,124,13.24,124,0,1,2025-11-26,0.21487,-0.22932,0.00319,-0.07505,1.34268,-0.71965
SPY260430C00630000,SPY,2026-04-30,630.00,call,64.02,71.30,69.55,1,73.05,10,0,133,2025-11-26,0.19536,0.78503,0.00338,-0.13070,1.29407,1.96321
SPY260430P00630000,SPY,2026-04-30,630.00,put,13.30,13.36,13.32,124,13.40,124,9,1688,2025-11-26,0.21487,-0.23277,0.00321,-0.07555,1.35393,-0.73077
SPY260430C00631000,SPY,2026-04-30,631.00,call,57.38,70.48,68.73,1,72.23,10,0,1,2025-11-26,0.19536,0.78137,0.00341,-0.13131,1.30676,1.95576
SPY260430P00631000,SPY,2026-04-30,631.00,put,0.00,13.53,13.49,124,13.57,124,0,27,2025-11-26,0.21487,-0.23625,0.00324,-0.07605,1.36508,-0.74197
SPY260430C00632000,SPY,2026-04-30,632.00,call,0.00,69.66,67.92,1,71.41,10,0,0,2025-11-26,0.19536,0.77768,0.00344,-0.13191,1.31934,1.94821
SPY260430P00632000,SPY,2026-04-30,632.00,put,0.00,13.70,13.66,67,13.74,124,0,0,2025-11-26,0.21487,-0.23975,0.00326,-0.07653,1.37613,-0.75325
SPY260430C00633000,SPY,2026-04-30,633.00,call,0.00,68.84,67.09,10,70.60,10,0,0,2025-11-26,0.19536,0.77397,0.00348,-0.13251,1.33182,1.94055
SPY260430P00633000,SPY,2026-04-30,633.00,put,13.90,13.87,13.83,124,13.91,124,7,175,2025-11-26,0.21487,-0.24327,0.00329,-0.07700,1.38707,-0.76462
SPY260430C00634000,SPY,2026-04-30,634.00,call,71.10,68.03,66.27,10,69.79,10,0,1,2025-11-26,0.19536,0.77022,0.00351,-0.13309,1.34420,1.93280
SPY260430P00634000,SPY,2026-04-30,634.00,put,0.00,14.04,14.00,124,14.09,124,0,2,2025-11-26,0.21487,-0.24681,0.00332,-0.07747,1.39790,-0.77607
SPY260430C00635000,SPY,2026-04-30,635.00,call,68.00,67.22,65.46,10,68.98,10,2,18,2025-11-26,0.19536,0.76645,0.00354,-0.13367,1.35646,1.92494
SPY260430P00635000,SPY,2026-04-30,635.00,put,14.19,14.22,14.18,124,14.26,67,8,971,2025-11-26,0.21487,-0.25038,0.00334,-0.07792,1.40863,-0.78759
SPY260430C00636000,SPY,2026-04-30,636.00,call,67.17,66.44,66.08,3,66.80,2,5,619,2025-11-26,0.19536,0.76264,0.00357,-0.13424,1.36860,1.91699
SPY260430P00636000,SPY,2026-04-30,636.00,put,0.00,14.40,14.36,124,14.44,67,0,2,2025-11-26,0.21487,-0.25397,0.00337,-0.07837,1.41923,-0.79919
SPY260430C00637000,SPY,2026-04-30,637.00,call,66.60,65.61,63.85,10,67.36,10,2,3,2025-11-26,0.19536,0.75881,0.00360,-0.13479,1.38062,1.90894
SPY260430P00637000,SPY,2026-04-30,637.00,put,0.00,14.59,14.54,124,14.63,124,0,1,2025-11-26,0.21487,-0.25758,0.00339,-0.07880,1.42973,-0.81087
SPY260430C00638000,SPY,2026-04-30,638.00,call,55.85,64.81,63.05,10,66.56,10,0,7,2025-11-26,0.19536,0.75496,0.00363,-0.13534,1.39252,1.90080
SPY260430P00638000,SPY,2026-04-30,638.00,put,0.00,14.77,14.73,67,14.81,124,0,229,2025-11-26,0.19536,-0.24504,0.00363,-0.06863,1.39252,-0.76424
SPY260430C00639000,SPY,2026-04-30,639.00,call,62.20,64.00,62.25,10,65.76,10,1,1,2025-11-26,0.19536,0.75107,0.00366,-0.13587,1.40428,1.89256
SPY260430P00639000,SPY,2026-04-30,639.00,put,0.00,14.96,14.91,124,15.00,124,0,26,2025-11-26,0.19536,-0.24893,0.00366,-0.06906,1.40428,-0.77666
SPY260430C00640000,SPY,2026-04-30,640.00,call,63.27,63.21,61.45,10,64.97,10,1,317,2025-11-26,0.19536,0.74716,0.00369,-0.13640,1.41592,1.88422
SPY260430P00640000,SPY,2026-04-30,640.00,put,15.15,15.14,15.10,124,15.19,124,1040,1665,2025-11-26,0.19536,-0.25284,0.00369,-0.06948,1.41592,-0.78917
SPY260430C00641000,SPY,2026-04-30,641.00,call,63.78,62.41,60.66,10,64.17,10,1,1219,2025-11-26,0.19536,0.74322,0.00372,-0.13691,1.42741,1.87580
SPY260430P00641000,SPY,2026-04-30,641.00,put,15.15,15.34,15.30,67,15.38,67,9,32,2025-11-26,0.19536,-0.25678,0.00372,-0.06989,1.42741,-0.80177
SPY260430C00642000,SPY,2026-04-30,642.00,call,61.01,61.62,59.87,10,63.38,10,0,2,2025-11-26,0.19536,0.73926,0.00375,-0.13741,1.43877,1.86728
SPY260430P00642000,SPY,2026-04-30,642.00,put,0.00,15.54,15.49,124,15.58,124,0,9,2025-11-26,0.19536,-0.26074,0.00375,-0.07028,1.43877,-0.81447
SPY260430C00643000,SPY,2026-04-30,643.00,call,66.27,60.84,59.08,10,62.59,10,0,2,2025-11-26,0.19536,0.73528,0.00378,-0.13790,1.44998,1.85867
SPY260430P00643000,SPY,2026-04-30,643.00,put,0.00,15.73,15.69,124,15.78,124,0,19,2025-11-26,0.19536,-0.26472,0.00378,-0.07067,1.44998,-0.82725
SPY260430C00644000,SPY,2026-04-30,644.00,call,64.02,60.05,58.30,10,61.81,10,0,42,2025-11-26,0.19536,0.73126,0.00381,-0.13838,1.46105,1.84998
SPY260430P00644000,SPY,2026-04-30,644.00,put,0.00,15.94,15.89,124,15.98,124,0,14,2025-11-26,0.19536,-0.26874,0.00381,-0.07104,1.46105,-0.84013
SPY260430C00645000,SPY,2026-04-30,645.00,call,60.43,59.30,58.91,3,59.69,3,1,234,2025-11-26,0.19536,0.72723,0.00384,-0.13885,1.47196,1.84119
